,semana,agencia_id,canal_id,ruta_sak,cliente_id,producto_id,venta_uni_hoy,venta_hoy,dev_uni_proxima,dev_proxima,demanda_uni_equil,NombreCliente,Town,NombreProducto
1082,5,2655,2,7683,5903732,31198,140,1982.4,,0.0,140,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1083,5,2655,2,7684,5903732,31198,84,1189.44,,0.0,84,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1084,5,2655,2,7685,5903732,31198,140,1982.4,,0.0,140,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1085,5,2655,2,7686,5903732,31198,252,3568.32,,0.0,252,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1086,5,2655,2,7687,5903732,31198,336,4757.76,,0.0,336,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1087,5,2655,2,7688,5903732,31198,168,2378.88,,0.0,168,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1088,5,2655,2,7690,5903732,31198,224,3171.84,,0.0,224,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1089,5,2655,2,7691,5903732,31198,252,3568.32,,0.0,252,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1090,5,2655,2,7693,5903732,31198,280,3964.8,,0.0,280,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1091,5,2655,2,7694,5903732,31198,280,3964.8,,0.0,280,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1092,5,2655,2,7695,5903732,31198,392,5550.72,,0.0,392,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1093,8,2655,2,7360,5903732,31198,140,1982.4,,0.0,140,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1094,8,2655,2,7672,5903732,31198,84,1189.44,,0.0,84,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1095,8,2655,2,7674,5903732,31198,28,396.48,,0.0,28,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1096,8,2655,2,7675,5903732,31198,112,1585.92,,0.0,112,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1097,8,2655,2,7679,5903732,31198,168,2378.88,,0.0,168,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1098,8,2655,2,7680,5903732,31198,56,792.96,,0.0,56,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1099,8,2655,2,7681,5903732,31198,56,792.96,,0.0,56,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1100,8,2655,2,7682,5903732,31198,56,792.96,,0.0,56,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1101,8,2655,2,7684,5903732,31198,84,1189.44,,0.0,84,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1102,8,2655,2,7685,5903732,31198,140,1982.4,,0.0,140,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1103,8,2655,2,7687,5903732,31198,280,3964.8,,0.0,280,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1104,8,2655,2,7688,5903732,31198,28,396.48,,0.0,28,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1105,8,2655,2,7689,5903732,31198,168,2378.88,,0.0,168,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1106,8,2655,2,7690,5903732,31198,392,5550.72,,0.0,392,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1107,8,2655,2,7693,5903732,31198,532,7533.12,,0.0,532,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1108,8,2655,2,7694,5903732,31198,140,1982.4,,0.0,140,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1109,3,2655,2,7360,5903732,31198,56,792.96,,0.0,56,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1110,3,2655,2,7674,5903732,31198,28,396.48,,0.0,28,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1111,3,2655,2,7677,5903732,31198,196,2775.36,,0.0,196,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1112,3,2655,2,7678,5903732,31198,168,2378.88,,0.0,168,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1113,3,2655,2,7679,5903732,31198,140,1982.4,,0.0,140,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1114,3,2655,2,7680,5903732,31198,28,396.48,,0.0,28,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1115,3,2655,2,7681,5903732,31198,84,1189.44,,0.0,84,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1116,3,2655,2,7683,5903732,31198,112,1585.92,,0.0,112,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1117,3,2655,2,7684,5903732,31198,28,396.48,,0.0,28,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1118,3,2655,2,7685,5903732,31198,84,1189.44,,0.0,84,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1119,3,2655,2,7687,5903732,31198,112,1585.92,,0.0,112,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1120,3,2655,2,7688,5903732,31198,112,1585.92,,0.0,112,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1121,3,2655,2,7689,5903732,31198,56,792.96,,0.0,56,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1122,3,2655,2,7690,5903732,31198,168,2378.88,,0.0,168,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1123,3,2655,2,7693,5903732,31198,224,3171.84,,0.0,224,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1124,3,2655,2,7694,5903732,31198,84,1189.44,,0.0,84,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1125,4,2655,2,7360,5903732,31198,196,2775.36,,0.0,196,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1126,4,2655,2,7672,5903732,31198,28,396.48,,0.0,28,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1127,4,2655,2,7674,5903732,31198,28,396.48,,0.0,28,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1128,4,2655,2,7676,5903732,31198,84,1189.44,,0.0,84,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1129,4,2655,2,7677,5903732,31198,224,3171.84,,0.0,224,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1130,4,2655,2,7678,5903732,31198,224,3171.84,,0.0,224,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1131,4,2655,2,7679,5903732,31198,224,3171.84,,0.0,224,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1132,4,2655,2,7680,5903732,31198,28,396.48,,0.0,28,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1133,4,2655,2,7681,5903732,31198,84,1189.44,,0.0,84,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1134,4,2655,2,7682,5903732,31198,168,2378.88,,0.0,168,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1135,4,2655,2,7683,5903732,31198,224,3171.84,,0.0,224,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1136,4,2655,2,7684,5903732,31198,28,396.48,,0.0,28,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1137,4,2655,2,7685,5903732,31198,224,3171.84,,0.0,224,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1138,4,2655,2,7686,5903732,31198,196,2775.36,,0.0,196,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1139,4,2655,2,7687,5903732,31198,392,5550.72,,0.0,392,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1140,4,2655,2,7688,5903732,31198,420,5947.2,,0.0,420,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1141,4,2655,2,7690,5903732,31198,364,5154.24,,0.0,364,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1142,4,2655,2,7691,5903732,31198,112,1585.92,,0.0,112,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1143,4,2655,2,7693,5903732,31198,448,6343.68,,0.0,448,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1144,4,2655,2,7694,5903732,31198,140,1982.4,,0.0,140,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1145,6,2655,2,7675,5903732,31198,112,1585.92,,0.0,112,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1146,6,2655,2,7677,5903732,31198,252,3568.32,,0.0,252,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1147,6,2655,2,7678,5903732,31198,224,3171.84,,0.0,224,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1148,6,2655,2,7679,5903732,31198,28,396.48,,0.0,28,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1149,6,2655,2,7680,5903732,31198,84,1189.44,,0.0,84,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1150,6,2655,2,7682,5903732,31198,168,2378.88,,0.0,168,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1151,6,2655,2,7683,5903732,31198,252,3568.32,,0.0,252,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1152,6,2655,2,7685,5903732,31198,196,2775.36,,0.0,196,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1153,6,2655,2,7686,5903732,31198,84,1189.44,,0.0,84,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1154,6,2655,2,7687,5903732,31198,280,3964.8,,0.0,280,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1155,6,2655,2,7688,5903732,31198,280,3964.8,,0.0,280,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1156,6,2655,2,7689,5903732,31198,140,1982.4,,0.0,140,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1157,6,2655,2,7690,5903732,31198,252,3568.32,,0.0,252,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1158,6,2655,2,7691,5903732,31198,140,1982.4,,0.0,140,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1159,6,2655,2,7693,5903732,31198,308,4361.28,,0.0,308,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1160,6,2655,2,7695,5903732,31198,168,2378.88,,0.0,168,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1161,7,2655,2,7675,5903732,31198,112,1585.92,,0.0,112,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1162,7,2655,2,7679,5903732,31198,140,1982.4,,0.0,140,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1163,7,2655,2,7680,5903732,31198,56,792.96,,0.0,56,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1164,7,2655,2,7682,5903732,31198,252,3568.32,,0.0,252,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1165,7,2655,2,7685,5903732,31198,28,396.48,,0.0,28,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1166,7,2655,2,7687,5903732,31198,140,1982.4,,0.0,140,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1167,7,2655,2,7688,5903732,31198,140,1982.4,,0.0,140,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1168,7,2655,2,7689,5903732,31198,140,1982.4,,0.0,140,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1169,7,2655,2,7690,5903732,31198,112,1585.92,,0.0,112,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1170,7,2655,2,7693,5903732,31198,112,1585.92,,0.0,112,WAL MART SUPER CENTER DOMINGO DIEZ CUERNAVACA,2655 LOS MOCHIS,Salmas 144g CJM SAN 31198
1171,4,1524,2,9283,2263250,31198,56,792.96,,0.0,56,SUPERCENTER TIJUANA HIPODROMO,2152 Cruce De Anden Noroeste,Salmas 144g CJM SAN 31198
1172,7,1524,2,9283,2263250,31198,28,396.48,,0.0,28,SUPERCENTER TIJUANA HIPODROMO,2152 Cruce De Anden Noroeste,Salmas 144g CJM SAN 31198
1173,5,1524,2,9283,2263250,31198,56,792.96,,0.0,56,SUPERCENTER TIJUANA HIPODROMO,2152 Cruce De Anden Noroeste,Salmas 144g CJM SAN 31198
1174,3,1524,2,9283,2263250,31198,28,396.48,,0.0,28,SUPERCENTER TIJUANA HIPODROMO,2152 Cruce De Anden Noroeste,Salmas 144g CJM SAN 31198
1175,6,1524,2,9283,2263250,31198,28,396.48,,0.0,28,SUPERCENTER TIJUANA HIPODROMO,2152 Cruce De Anden Noroeste,Salmas 144g CJM SAN 31198
1176,8,1524,2,9283,2263250,31198,28,396.48,,0.0,28,SUPERCENTER TIJUANA HIPODROMO,2152 Cruce De Anden Noroeste,Salmas 144g CJM SAN 31198
1177,4,1379,2,7308,674685,31200,24,771.84,,0.0,24,WAL MART AVILA CAMACHO,2330 TLAQUEPARQUE,Salmas 414g CJM SAN 31200
1178,5,1379,2,7308,674685,31200,72,2315.52,,0.0,72,WAL MART AVILA CAMACHO,2330 TLAQUEPARQUE,Salmas 414g CJM SAN 31200
1179,7,1379,2,7308,674685,31200,48,1543.68,,0.0,48,WAL MART AVILA CAMACHO,2330 TLAQUEPARQUE,Salmas 414g CJM SAN 31200
1180,6,1379,2,7308,674685,31200,24,771.84,,0.0,24,WAL MART AVILA CAMACHO,2330 TLAQUEPARQUE,Salmas 414g CJM SAN 31200
1181,8,1379,2,7308,674685,31200,72,2315.52,,0.0,72,WAL MART AVILA CAMACHO,2330 TLAQUEPARQUE,Salmas 414g CJM SAN 31200
1182,3,1379,2,7308,674685,31200,48,1543.68,,0.0,48,WAL MART AVILA CAMACHO,2330 TLAQUEPARQUE,Salmas 414g CJM SAN 31200
1183,4,1379,2,7357,48342,31200,48,1543.68,,0.0,48,WAL MART TEPIC,2330 TLAQUEPARQUE,Salmas 414g CJM SAN 31200
1184,5,1379,2,7357,48342,31200,24,771.84,,0.0,24,WAL MART TEPIC,2330 TLAQUEPARQUE,Salmas 414g CJM SAN 31200
1185,7,1379,2,7357,48342,31200,24,771.84,,0.0,24,WAL MART TEPIC,2330 TLAQUEPARQUE,Salmas 414g CJM SAN 31200
1186,6,1379,2,7357,48342,31200,48,1543.68,,0.0,48,WAL MART TEPIC,2330 TLAQUEPARQUE,Salmas 414g CJM SAN 31200
1187,8,1379,2,7357,48342,31200,24,771.84,,0.0,24,WAL MART TEPIC,2330 TLAQUEPARQUE,Salmas 414g CJM SAN 31200
1188,3,1379,2,7357,48342,31200,24,771.84,,0.0,24,WAL MART TEPIC,2330 TLAQUEPARQUE,Salmas 414g CJM SAN 31200
1189,4,1379,2,7370,48213,31200,48,1543.68,,0.0,48,WAL MART AGUASCALIENTES,2330 TLAQUEPARQUE,Salmas 414g CJM SAN 31200
1190,5,1379,2,7370,48213,31200,72,2315.52,,0.0,72,WAL MART AGUASCALIENTES,2330 TLAQUEPARQUE,Salmas 414g CJM SAN 31200
1191,7,1379,2,7370,48213,31200,24,771.84,,0.0,24,WAL MART AGUASCALIENTES,2330 TLAQUEPARQUE,Salmas 414g CJM SAN 31200
1192,6,1379,2,7370,48213,31200,24,771.84,,0.0,24,WAL MART AGUASCALIENTES,2330 TLAQUEPARQUE,Salmas 414g CJM SAN 31200
1193,8,1379,2,7370,48213,31200,72,2315.52,,0.0,72,WAL MART AGUASCALIENTES,2330 TLAQUEPARQUE,Salmas 414g CJM SAN 31200
1194,3,1379,2,7370,48213,31200,48,1543.68,,0.0,48,WAL MART AGUASCALIENTES,2330 TLAQUEPARQUE,Salmas 414g CJM SAN 31200
1195,4,1379,2,8427,6151193,31200,24,771.84,,0.0,24,SUPERAMA MORELIA,2330 TLAQUEPARQUE,Salmas 414g CJM SAN 31200
1196,5,1379,2,8427,6151193,31200,24,771.84,,0.0,24,SUPERAMA MORELIA,2330 TLAQUEPARQUE,Salmas 414g CJM SAN 31200
1197,7,1379,2,8427,6151193,31200,24,771.84,,0.0,24,SUPERAMA MORELIA,2330 TLAQUEPARQUE,Salmas 414g CJM SAN 31200
1198,6,1379,2,8427,6151193,31200,24,771.84,,0.0,24,SUPERAMA MORELIA,2330 TLAQUEPARQUE,Salmas 414g CJM SAN 31200
1199,8,1379,2,8427,6151193,31200,24,771.84,,0.0,24,SUPERAMA MORELIA,2330 TLAQUEPARQUE,Salmas 414g CJM SAN 31200
1200,3,1379,2,8427,6151193,31200,24,771.84,,0.0,24,SUPERAMA MORELIA,2330 TLAQUEPARQUE,Salmas 414g CJM SAN 31200
1201,4,1379,2,8667,1123492,31200,24,771.84,,0.0,24,WAL MART IRAPUATO GUANAJUATO,2330 TLAQUEPARQUE,Salmas 414g CJM SAN 31200
1202,5,1379,2,8667,1123492,31200,24,771.84,,0.0,24,WAL MART IRAPUATO GUANAJUATO,2330 TLAQUEPARQUE,Salmas 414g CJM SAN 31200
1203,7,1379,2,8667,1123492,31200,24,771.84,,0.0,24,WAL MART IRAPUATO GUANAJUATO,2330 TLAQUEPARQUE,Salmas 414g CJM SAN 31200
1204,6,1379,2,8667,1123492,31200,24,771.84,,0.0,24,WAL MART IRAPUATO GUANAJUATO,2330 TLAQUEPARQUE,Salmas 414g CJM SAN 31200
1205,8,1379,2,8667,1123492,31200,72,2315.52,,0.0,72,WAL MART IRAPUATO GUANAJUATO,2330 TLAQUEPARQUE,Salmas 414g CJM SAN 31200
1206,3,1379,2,8667,1123492,31200,24,771.84,,0.0,24,WAL MART IRAPUATO GUANAJUATO,2330 TLAQUEPARQUE,Salmas 414g CJM SAN 31200
1207,4,1379,2,9950,2452990,31200,24,771.84,,0.0,24,SUPERCENTER SAN JOSE DEL CABO,2330 TLAQUEPARQUE,Salmas 414g CJM SAN 31200
1208,5,1379,2,9950,2452990,31200,24,771.84,,0.0,24,SUPERCENTER SAN JOSE DEL CABO,2330 TLAQUEPARQUE,Salmas 414g CJM SAN 31200
1209,7,1379,2,9950,2452990,31200,24,771.84,,0.0,24,SUPERCENTER SAN JOSE DEL CABO,2330 TLAQUEPARQUE,Salmas 414g CJM SAN 31200
1210,6,1379,2,9950,2452990,31200,24,771.84,,0.0,24,SUPERCENTER SAN JOSE DEL CABO,2330 TLAQUEPARQUE,Salmas 414g CJM SAN 31200
1211,8,1379,2,9950,2452990,31200,120,3859.2,,0.0,120,SUPERCENTER SAN JOSE DEL CABO,2330 TLAQUEPARQUE,Salmas 414g CJM SAN 31200
1212,3,1379,2,9950,2452990,31200,24,771.84,,0.0,24,SUPERCENTER SAN JOSE DEL CABO,2330 TLAQUEPARQUE,Salmas 414g CJM SAN 31200
1213,5,2655,2,7359,1093627,31200,96,3087.36,,0.0,96,SUPERAMA RIO MAYO,2655 LOS MOCHIS,Salmas 414g CJM SAN 31200
1214,5,2655,2,7697,1093627,31200,96,3087.36,,0.0,96,SUPERAMA RIO MAYO,2655 LOS MOCHIS,Salmas 414g CJM SAN 31200
1215,5,2655,2,7701,1093627,31200,120,3859.2,,0.0,120,SUPERAMA RIO MAYO,2655 LOS MOCHIS,Salmas 414g CJM SAN 31200
1216,5,2655,2,7702,1093627,31200,72,2315.52,,0.0,72,SUPERAMA RIO MAYO,2655 LOS MOCHIS,Salmas 414g CJM SAN 31200
1217,5,2655,2,7703,1093627,31200,144,4631.04,,0.0,144,SUPERAMA RIO MAYO,2655 LOS MOCHIS,Salmas 414g CJM SAN 31200
1218,5,2655,2,7704,1093627,31200,192,6174.72,,0.0,192,SUPERAMA RIO MAYO,2655 LOS MOCHIS,Salmas 414g CJM SAN 31200
1219,5,2655,2,7705,1093627,31200,24,771.84,,0.0,24,SUPERAMA RIO MAYO,2655 LOS MOCHIS,Salmas 414g CJM SAN 31200
1220,5,2655,2,7706,1093627,31200,120,3859.2,,0.0,120,SUPERAMA RIO MAYO,2655 LOS MOCHIS,Salmas 414g CJM SAN 31200
1221,5,2655,2,7707,1093627,31200,96,3087.36,,0.0,96,SUPERAMA RIO MAYO,2655 LOS MOCHIS,Salmas 414g CJM SAN 31200
1222,5,2655,2,7709,1093627,31200,72,2315.52,,0.0,72,SUPERAMA RIO MAYO,2655 LOS MOCHIS,Salmas 414g CJM SAN 31200
1223,5,2655,2,7710,1093627,31200,144,4631.04,,0.0,144,SUPERAMA RIO MAYO,2655 LOS MOCHIS,Salmas 414g CJM SAN 31200
1224,5,2655,2,7711,1093627,31200,24,771.84,,0.0,24,SUPERAMA RIO MAYO,2655 LOS MOCHIS,Salmas 414g CJM SAN 31200
1225,5,2655,2,7712,1093627,31200,144,4631.04,,0.0,144,SUPERAMA RIO MAYO,2655 LOS MOCHIS,Salmas 414g CJM SAN 31200
1226,5,2655,2,7714,1093627,31200,48,1543.68,,0.0,48,SUPERAMA RIO MAYO,2655 LOS MOCHIS,Salmas 414g CJM SAN 31200
1227,5,2655,2,7715,1093627,31200,120,3859.2,,0.0,120,SUPERAMA RIO MAYO,2655 LOS MOCHIS,Salmas 414g CJM SAN 31200
1228,5,2655,2,7716,1093627,31200,144,4631.04,,0.0,144,SUPERAMA RIO MAYO,2655 LOS MOCHIS,Salmas 414g CJM SAN 31200
1229,5,2655,2,7718,1093627,31200,72,2315.52,,0.0,72,SUPERAMA RIO MAYO,2655 LOS MOCHIS,Salmas 414g CJM SAN 31200
1230,5,2655,2,7719,1093627,31200,312,10033.92,,0.0,312,SUPERAMA RIO MAYO,2655 LOS MOCHIS,Salmas 414g CJM SAN 31200
1231,5,2655,2,7721,1093627,31200,216,6946.56,,0.0,216,SUPERAMA RIO MAYO,2655 LOS MOCHIS,Salmas 414g CJM SAN 31200
1232,5,2655,2,7722,1093627,31200,168,5402.88,,0.0,168,SUPERAMA RIO MAYO,2655 LOS MOCHIS,Salmas 414g CJM SAN 31200
1233,5,2655,2,7723,1093627,31200,216,6946.56,,0.0,216,SUPERAMA RIO MAYO,2655 LOS MOCHIS,Salmas 414g CJM SAN 31200
1234,5,2655,2,7724,1093627,31200,120,3859.2,,0.0,120,SUPERAMA RIO MAYO,2655 LOS MOCHIS,Salmas 414g CJM SAN 31200
1235,5,2655,2,7725,1093627,31200,96,3087.36,,0.0,96,SUPERAMA RIO MAYO,2655 LOS MOCHIS,Salmas 414g CJM SAN 31200
