Id,SalePrice
2735,136686.32048787258
2736,153928.026083214
2737,111883.44879365964
2738,221640.79530217047
2739,182198.29037711836
2740,154425.1656074071
2741,152727.09800203622
2742,182123.5485215538
2743,147179.34282339315
2744,133821.88348570047
2745,125186.54217074822
2746,120285.40250550504
2747,153732.90899651713
2748,128890.61971281296
2749,119935.32110084483
2750,125886.70498006867
2751,105815.37111288239
2752,254268.45097197965
2753,180148.63548315378
2754,355936.1928731736
2755,163924.48523519654
2756,85860.73104724952
2757,120233.8817522584
2758,73296.21999886293
2759,177073.56440443904
2760,208577.89661353032
2761,133289.7862282085
2762,139965.3422812997
2763,221065.66966613304
2764,136154.27631336742
2765,272776.0731683851
2766,150090.44167369726
2767,106995.31444229677
2768,150093.8426548709
2769,136855.9223260891
2770,158742.83626488323
2771,103481.49508181421
2772,88129.43403001095
2773,207962.45636087118
2774,174869.8422196416
2775,170929.61535255387
2776,170747.45049675056
2777,168212.07974502075
2778,95122.13257521513
2779,214631.66518245213
2780,123086.05374278687
2781,101147.61905074604
2782,89312.98814847962
2783,131841.54292345291
2784,148823.86313284351
2785,182643.15340198358
2786,60071.40090394621
2787,120321.28766838892
2788,98614.60325008778
2789,239127.30444512423
2790,83453.72008752942
2791,148823.86313284351
2792,87545.96502224391
2793,167694.54164533498
2794,116905.09513546881
2795,128479.25649730553
2796,97880.1926072506
2797,283064.78597834107
2798,162640.31520183076
2799,111911.55148162444
2800,53808.50414241526
2801,117484.75126822325
2802,138291.77429676167
2803,260966.60642566916
2804,147493.87259656153
2805,72315.57056500453
2806,102821.28807826329
2807,127870.49960647662
2808,160960.01849439798
2809,110567.74468870087
2810,126236.78638472888
2811,193064.04660088418
2812,154223.67088674544
2813,266334.52129712596
2814,264234.0328691646
2815,104415.04549424148
2816,252069.33764634616
2817,153491.61519497985
2818,129942.29917020246
2819,138558.33330082858
2820,175492.299365523
2821,119588.05450108752
2822,239600.09847445047
2823,374973.22124567954
2824,229466.5242648896
2825,137234.23786414778
2826,126003.39878162208
2827,160457.8886196565
2828,252226.4697880327
2829,268393.5784378389
2830,261911.7042280357
2831,177763.92591808882
2832,251722.60926286716
2833,255496.7971208003
2834,205391.3798516836
2835,225141.60934877273
2836,183093.80276154852
2837,198768.81019770238
2838,165160.9953503207
2839,176398.9472460535
2840,203086.4808551785
2841,196274.31495940482
2842,203661.62917174815
2843,129552.15319487125
2844,206419.71960623816
2845,103481.49508181421
2846,196364.64444533974
2847,196580.9081316882
2848,194776.03410480378
2849,208549.81660609777
2850,274001.1193790113
2851,227494.34766894556
2852,253668.21685830643
2853,217207.98981006115
2854,135754.15735886173
2855,199002.1978008092
2856,195907.10963798623
2857,184106.26671540516
2858,192700.73251692514
2859,166980.99715374413
2860,84841.35124314981
2861,139889.9611664777
2862,192323.84962334728
2863,75176.42205758259
2864,249562.88824726472
2865,136065.5614762674
2866,199871.525275047
2867,96534.23294921382
2868,168040.84057743713
2869,169082.99146563894
2870,183762.43149927602
2871,106465.41028798817
2872,60771.563713266674
2873,118887.35347548877
2874,159396.40786659636
2875,131477.87002864166
2876,133185.4280788234
2877,141722.55638994247
2878,153326.614494005
2879,150344.6650255959
2880,130132.62799230927
2881,147472.62495393076
2882,162877.2048290904
2883,199864.81923268453
2884,210879.19254290345
2885,192650.74032814417
2886,216376.15442561987
2887,116551.20085579598
2888,165890.15787473647
2889,35129.432970545546
2890,77458.7773354041
2891,160791.84417766804
2892,17724.035595198802
2893,95214.42779891488
2894,42322.41835842107
2895,234194.17085445675
2896,226317.60835774083
2897,226425.2411658602
2898,230976.29942644315
2899,210788.27175770345
2900,173963.22474156565
2901,228457.054521362
2902,199436.90071915154
2903,288243.90831407905
2904,285420.7839986383
2905,110654.20561770849
2906,260778.7640000676
2907,103662.7149504946
2908,104156.47105105197
2909,263715.7369097043
2910,42035.38241641453
2911,103226.55410821119
2912,148767.39226711856
2913,103226.55410821119
2914,69086.79100630914
2915,69086.79100630914
2916,103226.55410821119
2917,179631.02674294336
2918,78857.8950760547
2919,254932.19040213793
